"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","44782712","23311000119105","Acute myocardial infarction due to right coronary artery occlusion","Disorder","Standard","01/30/2014","12/30/2099","20","805,280","10","186,970","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","45766115","703212004","Acute myocardial infarction during procedure","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","434376","54329005","Acute myocardial infarction of anterior wall","Disorder","Standard","01/30/2002","12/30/2099","1,603,400","1,605,870","506,960","507,660","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","45766150","703252002","Acute myocardial infarction of anterior wall involving right ventricle","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","438438","70211005","Acute myocardial infarction of anterolateral wall","Disorder","Standard","01/30/2002","12/30/2099","988,640","988,700","328,180","328,200","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","3654466","836294006","Acute myocardial infarction of apex of heart","Disorder","Standard","07/30/2020","12/30/2099","0","10","0","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4243372","59063002","Acute myocardial infarction of apical-lateral wall","Disorder","Standard","01/30/2002","12/30/2099","10","10","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4108669","194809007","Acute myocardial infarction of atrium","Disorder","Standard","01/30/2002","12/30/2099","10","10","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4151046","282006","Acute myocardial infarction of basal-lateral wall","Disorder","Standard","01/30/2002","12/30/2099","10","10","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4275436","64627002","Acute myocardial infarction of high lateral wall","Disorder","Standard","01/30/2002","12/30/2099","10","10","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","438170","73795002","Acute myocardial infarction of inferior wall","Disorder","Standard","01/30/2002","12/30/2099","1,665,960","1,668,430","558,630","559,490","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","45771322","703251009","Acute myocardial infarction of inferior wall involving right ventricle","Disorder","Standard","07/30/2014","12/30/2099","10","40","0","20","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","438447","65547006","Acute myocardial infarction of inferolateral wall","Disorder","Standard","01/30/2002","12/30/2099","301,620","301,640","111,640","111,650","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","3654467","836295007","Acute myocardial infarction of inferolateral wall with posterior extension","Disorder","Standard","07/30/2020","12/30/2099","10","10","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","441579","76593002","Acute myocardial infarction of inferoposterior wall","Disorder","Standard","01/30/2002","12/30/2099","177,440","177,440","62,950","62,950","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","436706","58612006","Acute myocardial infarction of lateral wall","Disorder","Standard","01/30/2002","12/30/2099","175,680","177,720","69,580","69,760","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4324413","70998009","Acute myocardial infarction of posterobasal wall","Disorder","Standard","01/30/2002","12/30/2099","980","980","90","90","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4051874","15990001","Acute myocardial infarction of posterolateral wall","Disorder","Standard","01/30/2002","12/30/2099","40","40","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","3654465","836293000","Acute myocardial infarction of right ventricle","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4303359","79009004","Acute myocardial infarction of septum","Disorder","Standard","01/30/2002","12/30/2099","230","230","30","30","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4189939","413444003","Acute myocardial ischemia","Disorder","Standard","01/30/2005","12/30/2099","140","890","90","270","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart disease'"">1"
"","4145721","307140009","Acute non-Q wave infarction","Disorder","Standard","01/30/2002","12/30/2099","5,450","5,480","320","330","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4119944","233828006","Acute non-Q wave infarction - anterolateral","Disorder","Standard","01/30/2002","12/30/2099","10","10","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4119456","233826005","Acute non-Q wave infarction - anteroseptal","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4119945","233830008","Acute non-Q wave infarction - inferior","Disorder","Standard","01/30/2002","12/30/2099","10","10","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4119946","233832000","Acute non-Q wave infarction - inferolateral","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4121466","233834004","Acute non-Q wave infarction - lateral","Disorder","Standard","01/30/2002","12/30/2099","10","10","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4124685","233837006","Acute non-Q wave infarction - widespread","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4270024","401314000","Acute non-ST segment elevation myocardial infarction","Disorder","Standard","07/30/2003","12/30/2099","27,604,780","27,604,780","4,180,440","4,180,440","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","37163084","1204222000","Acute non-ST segment elevation myocardial infarction of right ventricle","Disorder","Standard","02/27/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","35610091","1089451000000100","Acute nontransmural myocardial infarction","Disorder","Standard","03/31/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","319039","233838001","Acute posterior myocardial infarction","Disorder","Standard","01/30/2002","12/30/2099","1,090","2,080","120","220","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4119457","233827001","Acute Q wave infarction - anterolateral","Disorder","Standard","01/30/2002","12/30/2099","30","30","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4119943","233825009","Acute Q wave infarction - anteroseptal","Disorder","Standard","01/30/2002","12/30/2099","60","60","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Acute ischemic heart diseaseMyocardial infarction'"">2"
"","4121464","233829003","Acute Q wave infarction - inferior","Disorder","Standard","01/30/2002","12/30/2099","280","280","20","20","Condition","SNOMED",""
"","4121465","233831007","Acute Q wave infarction - inferolateral","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4124684","233833005","Acute Q wave infarction - lateral","Disorder","Standard","01/30/2002","12/30/2099","1,990","1,990","150","150","Condition","SNOMED",""
"","4119948","233836002","Acute Q wave infarction - widespread","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4126801","304914007","Acute Q wave myocardial infarction","Disorder","Standard","01/30/2002","12/30/2099","13,620","15,980","1,410","1,590","Condition","SNOMED",""
"","4296653","401303003","Acute ST segment elevation myocardial infarction","Disorder","Standard","07/30/2003","12/30/2099","9,694,890","11,632,220","2,038,140","2,462,670","Condition","SNOMED",""
"","3661504","840316004","Acute ST segment elevation myocardial infarction due to distal left anterior descending coronary artery occlusion","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37172157","44811000087108","Acute ST segment elevation myocardial infarction due to distal left circumflex coronary artery occlusion","Disorder","Standard","04/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46270162","15713081000119108","Acute ST segment elevation myocardial infarction due to left coronary artery occlusion","Disorder","Standard","07/30/2015","12/30/2099","139,200","139,250","35,620","35,640","Condition","SNOMED",""
"","3661503","840312002","Acute ST segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion","Disorder","Standard","07/30/2020","12/30/2099","10","10","0","0","Condition","SNOMED",""
"","37172159","44821000087100","Acute ST segment elevation myocardial infarction due to mid left circumflex coronary artery occlusion","Disorder","Standard","04/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37172160","44831000087103","Acute ST segment elevation myocardial infarction due to obtuse marginal branch of left circumflex coronary artery occlusion","Disorder","Standard","04/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661520","840609007","Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery","Disorder","Standard","07/30/2020","12/30/2099","20","40","10","20","Condition","SNOMED",""
"","604427","896691006","Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery","Disorder","Standard","01/30/2021","12/30/2099","10","10","0","0","Condition","SNOMED",""
"","3661547","846668006","Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661642","868217004","Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3655133","846683001","Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661644","868224003","Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661643","868220007","Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery","Disorder","Standard","07/30/2020","12/30/2099","10","10","0","0","Condition","SNOMED",""
"","3661645","868225002","Acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661646","868226001","Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661641","868214006","Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661524","840680009","Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37172162","44841000087109","Acute ST segment elevation myocardial infarction due to posterolateral branch of left circumflex coronary artery occlusion","Disorder","Standard","04/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3661502","840309000","Acute ST segment elevation myocardial infarction due to proximal left anterior descending coronary artery occlusion","Disorder","Standard","07/30/2020","12/30/2099","10","10","10","10","Condition","SNOMED",""
"","37172163","44851000087107","Acute ST segment elevation myocardial infarction due to proximal left circumflex coronary artery occlusion","Disorder","Standard","04/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46270163","15713121000119105","Acute ST segment elevation myocardial infarction due to right coronary artery occlusion","Disorder","Standard","07/30/2015","12/30/2099","805,250","805,260","186,960","186,960","Condition","SNOMED",""
"","43020460","285981000119103","Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery","Disorder","Standard","01/30/2013","12/30/2099","989,090","989,130","200,430","200,450","Condition","SNOMED",""
"","45766076","703165004","Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle","Disorder","Standard","07/30/2014","12/30/2099","20","20","20","20","Condition","SNOMED",""
"","761736","15962541000119106","Acute ST segment elevation myocardial infarction of anteroapical wall","Disorder","Standard","08/31/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46270159","15712881000119105","Acute ST segment elevation myocardial infarction of anterolateral wall","Disorder","Standard","07/30/2015","12/30/2099","20","20","20","20","Condition","SNOMED",""
"","46270160","15712961000119108","Acute ST segment elevation myocardial infarction of anteroseptal wall","Disorder","Standard","07/30/2015","12/30/2099","10","10","10","10","Condition","SNOMED",""
"","604429","896696001","Acute ST segment elevation myocardial infarction of apex of heart","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37169262","15713001000119100","Acute ST segment elevation myocardial infarction of atrium","Disorder","Standard","06/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45766116","703213009","Acute ST segment elevation myocardial infarction of inferior wall","Disorder","Standard","07/30/2014","12/30/2099","1,160","1,190","720","740","Condition","SNOMED",""
"","45766151","703253007","Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle","Disorder","Standard","07/30/2014","12/30/2099","30","30","20","20","Condition","SNOMED",""
"","35611570","12238111000119106","Acute ST segment elevation myocardial infarction of inferolateral wall","Disorder","Standard","07/30/2018","12/30/2099","10","10","10","10","Condition","SNOMED",""
"","35611571","12238151000119107","Acute ST segment elevation myocardial infarction of inferoposterior wall","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46274044","15712921000119103","Acute ST segment elevation myocardial infarction of lateral wall","Disorder","Standard","07/30/2015","12/30/2099","20","20","10","10","Condition","SNOMED",""
"","46270161","15713041000119103","Acute ST segment elevation myocardial infarction of posterior wall","Disorder","Standard","07/30/2015","12/30/2099","10","10","10","10","Condition","SNOMED",""
"","46273495","15713201000119105","Acute ST segment elevation myocardial infarction of posterobasal wall","Disorder","Standard","07/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46270158","15712841000119100","Acute ST segment elevation myocardial infarction of posterolateral wall","Disorder","Standard","07/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","604430","896697005","Acute ST segment elevation myocardial infarction of right ventricle","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46270164","15713161000119100","Acute ST segment elevation myocardial infarction of septum","Disorder","Standard","07/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","444406","70422006","Acute subendocardial infarction","Disorder","Standard","01/30/2002","12/30/2099","9,386,710","9,386,710","2,225,180","2,225,180","Condition","SNOMED",""
"","35610093","1089471000000109","Acute transmural myocardial infarction","Disorder","Standard","03/31/2018","12/30/2099","30","30","10","10","Condition","SNOMED",""
"","4119947","233835003","Acute widespread myocardial infarction","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4018579","175021005","Allograft bypass of coronary artery","Procedure","Standard","01/30/2002","12/30/2099","310","330","70","90","Procedure","SNOMED",""
"","42537532","736970002","Allograft bypass of four or more coronary arteries","Procedure","Standard","01/30/2018","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","42539671","736971003","Allograft bypass of one coronary artery","Procedure","Standard","01/30/2018","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","42537533","736972005","Allograft bypass of three coronary arteries","Procedure","Standard","01/30/2018","12/30/2099","10","10","10","10","Procedure","SNOMED",""
"","42537534","736973000","Allograft bypass of two coronary arteries","Procedure","Standard","01/30/2018","12/30/2099","10","10","10","10","Procedure","SNOMED",""
"","44511088","K42.4","Allograft replacement of four or more coronary arteries","Procedure","Standard","12/31/1969","12/30/2099","0","0","0","0","Procedure","OPCS4",""
"","44511085","K42.1","Allograft replacement of one coronary artery","Procedure","Standard","12/31/1969","12/30/2099","0","0","0","0","Procedure","OPCS4",""
"","44511087","K42.3","Allograft replacement of three coronary arteries","Procedure","Standard","12/31/1969","12/30/2099","0","0","0","0","Procedure","OPCS4",""
"","44511086","K42.2","Allograft replacement of two coronary arteries","Procedure","Standard","12/31/1969","12/30/2099","0","0","0","0","Procedure","OPCS4",""
"","4219321","39724006","Anastomosis of internal mammary artery to coronary artery, double vessel","Procedure","Standard","01/30/2002","12/30/2099","256,810","256,810","22,130","22,130","Procedure","SNOMED",""
"","3656026","870744008","Anastomosis of left internal thoracic artery to coronary artery","Procedure","Standard","07/30/2020","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","605258","1010688007","Anastomosis of left internal thoracic artery to diagonal branch of anterior descending branch of left coronary artery","Procedure","Standard","01/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37157413","1217166005","Anastomosis of left internal thoracic artery to distal portion of anterior descending branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153337","1217165009","Anastomosis of left internal thoracic artery to first diagonal branch of anterior descending branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153336","1217162007","Anastomosis of left internal thoracic artery to first obtuse marginal branch of circumflex branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","605290","1017203005","Anastomosis of left internal thoracic artery to intermediate artery","Procedure","Standard","01/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","605037","1010291002","Anastomosis of left internal thoracic artery to left anterior descending coronary artery","Procedure","Standard","01/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153335","1217161000","Anastomosis of left internal thoracic artery to mid portion of anterior descending branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","605291","1017205003","Anastomosis of left internal thoracic artery to obtuse marginal branch of circumflex branch of left coronary artery","Procedure","Standard","01/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153334","1217158001","Anastomosis of left internal thoracic artery to proximal portion of anterior descending branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153333","1217157006","Anastomosis of left internal thoracic artery to second diagonal branch of anterior descending branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153332","1217155003","Anastomosis of left internal thoracic artery to second obtuse marginal branch of circumflex branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37153331","1217153005","Anastomosis of left internal thoracic artery to third diagonal branch of anterior descending branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","37157414","1217168006","Anastomosis of left internal thoracic artery to third obtuse marginal branch of circumflex branch of left coronary artery","Procedure","Standard","04/29/2022","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","606284","1144644003","Anastomosis of right internal thoracic artery to anterior descending branch of left coronary artery","Procedure","Standard","07/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","3656025","870743002","Anastomosis of right internal thoracic artery to coronary artery","Procedure","Standard","07/30/2020","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","606287","1144647005","Anastomosis of right internal thoracic artery to diagonal branch of anterior descending branch of left coronary artery","Procedure","Standard","07/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","606286","1144646001","Anastomosis of right internal thoracic artery to marginal branch of right coronary artery","Procedure","Standard","07/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","606285","1144645002","Anastomosis of right internal thoracic artery to obtuse marginal branch of circumflex branch of coronary artery","Procedure","Standard","07/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","606359","1144890008","Anastomosis of right internal thoracic artery to posterior descending artery","Procedure","Standard","07/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","606358","1144889004","Anastomosis of right internal thoracic artery to ramus intermedius artery","Procedure","Standard","07/30/2021","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","4148779","30670000","Anastomosis of thoracic artery to coronary artery, double","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","4168141","48431000","Anastomosis of thoracic artery to coronary artery, single","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","2100873","00567","Anesthesia for direct coronary artery bypass grafting; with pump oxygenator","CPT4","Standard","04/05/2009","12/30/2099","809,600","809,600","662,440","662,440","Procedure","CPT4",""
"","43531588","791000119109","Angina associated with type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","16,220","16,220","2,220","2,220","Condition","SNOMED",""
"","4264145","61490001","Angina, class I","Disorder","Standard","01/30/2002","12/30/2099","130","130","90","90","Condition","SNOMED",""
"","4184827","41334000","Angina, class II","Disorder","Standard","01/30/2002","12/30/2099","1,800","1,800","660","660","Condition","SNOMED",""
"","4310270","85284003","Angina, class III","Disorder","Standard","01/30/2002","12/30/2099","4,600","4,600","2,280","2,280","Condition","SNOMED",""
"","4231426","89323001","Angina, class IV","Disorder","Standard","01/30/2002","12/30/2099","390","390","200","200","Condition","SNOMED",""
"","36712984","15960381000119109","Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft","Disorder","Standard","01/30/2017","12/30/2099","0","180","0","110","Condition","SNOMED",""
