"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","4108244","195112003","Compensated cardiac failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","4071869","206586007","Congenital cardiac failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","319835","42343007","Congestive heart failure","Disorder","Standard","01/30/2002","12/30/2099","364,334","564,330","50,042","92,918","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","44784345","72481000119103","Congestive heart failure as early postoperative complication","Disorder","Standard","01/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","762002","285211000119102","Congestive heart failure as post-operative complication of cardiac surgery","Disorder","Standard","08/31/2015","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","762003","285221000119109","Congestive heart failure as post-operative complication of non-cardiac surgery","Disorder","Standard","08/31/2015","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","44782428","101281000119107","Congestive heart failure due to cardiomyopathy","Disorder","Standard","01/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Heart failure'"">1"
"","4139864","426263006","Congestive heart failure due to left ventricular systolic dysfunction","Disorder","Standard","07/30/2007","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4142561","426611007","Congestive heart failure due to valvular disease","Disorder","Standard","07/30/2007","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","36713488","717840005","Congestive heart failure stage B","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","36712928","15629591000119103","Congestive heart failure stage B due to ischemic cardiomyopathy","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43021826","67441000119101","Congestive heart failure stage C","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","36712927","15629541000119106","Congestive heart failure stage C due to ischemic cardiomyopathy","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43021825","67431000119105","Congestive heart failure stage D","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","44782713","23341000119109","Congestive heart failure with right heart failure","Disorder","Standard","01/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4307356","83291003","Cor pulmonale","Disorder","Standard","01/30/2002","12/30/2099","568","8,828","280","2,655","Condition","SNOMED",""
"","4111554","195111005","Decompensated cardiac failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4311437","424404003","Decompensated chronic heart failure","Disorder","Standard","01/30/2007","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","443587","418304008","Diastolic heart failure","Disorder","Standard","01/30/2006","12/30/2099","62,054","263,483","13,156","63,930","Condition","SNOMED",""
"","43530643","120901000119108","Diastolic heart failure stage B","Disorder","Standard","02/28/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43021842","120891000119109","Diastolic heart failure stage C","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43021841","120881000119106","Diastolic heart failure stage D","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4037495","16253001","Dilated peripartum cardiomyopathy","Disorder","Standard","01/30/2002","12/30/2099","2,345","2,345","357","357","Condition","SNOMED",""
"","1340281","OMOP5165936","Exacerbation of chronic heart failure","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension",""
"","1340289","OMOP5165944","Exacerbation of congestive heart failure","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension",""
"","43022068","96311000119109","Exacerbation of congestive heart failure","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","1340348","OMOP5166003","Exacerbation of heart failure","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension",""
"","43021735","462172006","Fetal heart failure","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45766964","704242009","Fetal heart failure due to extracardiac disease","Disorder","Standard","01/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43022054","462174007","Fetal heart failure with myocardial hypertrophy","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43021736","462175008","Fetal heart failure with redistribution of cardiac output","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","316139","84114007","Heart failure","Disorder","Standard","01/30/2002","12/30/2099","171,192","1,377,177","45,967","299,308","Condition","SNOMED",""
"","4124705","233924009","Heart failure as a complication of care","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43020657","471880001","Heart failure due to end stage congenital heart disease","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","619797","898208007","Heart failure due to thyrotoxicosis","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3184320","12610001000004104","Heart failure exacerbated by Sotalol","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","37311948","788950000","Heart failure with mid range ejection fraction","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","40486933","446221000","Heart failure with normal ejection fraction","Disorder","Standard","01/30/2011","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45766164","703272007","Heart failure with reduced ejection fraction","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45766167","703275009","Heart failure with reduced ejection fraction due to cardiomyopathy","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45766165","703273002","Heart failure with reduced ejection fraction due to coronary artery disease","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45773075","703276005","Heart failure with reduced ejection fraction due to heart valve disease","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45766166","703274008","Heart failure with reduced ejection fraction due to myocarditis","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4004279","10091002","High output heart failure","Disorder","Standard","01/30/2002","12/30/2099","516","516","175","175","Condition","SNOMED",""
"","44782728","15781000119107","Hypertensive heart AND chronic kidney disease with congestive heart failure","Disorder","Standard","01/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","439696","194779001","Hypertensive heart and renal disease with (congestive) heart failure","Disorder","Standard","01/30/2002","12/30/2099","71,950","71,950","21,385","21,385","Condition","SNOMED",""
"","439694","194781004","Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","314378","5148006","Hypertensive heart disease with congestive heart failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","444101","46113002","Hypertensive heart failure","Disorder","Standard","01/30/2002","12/30/2099","134,146","134,146","40,892","40,892","Condition","SNOMED",""
"","43530961","609507007","Induced termination of pregnancy complicated by cardiac failure","Disorder","Standard","07/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","317000","45650007","Kyphoscoliotic heart disease","Disorder","Standard","01/30/2002","12/30/2099","17","17","13","13","Condition","SNOMED",""
"","439846","85232009","Left heart failure","Disorder","Standard","01/30/2002","12/30/2099","6,209","12,051","1,912","4,188","Condition","SNOMED",""
"","37163071","1204206001","Left ventricular failure with normal ejection fraction due to cardiomyopathy","Disorder","Standard","02/27/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163068","1204203009","Left ventricular failure with normal ejection fraction due to coronary artery disease","Disorder","Standard","02/27/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163069","1204204003","Left ventricular failure with normal ejection fraction due to myocarditis","Disorder","Standard","02/27/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163065","1204200007","Left ventricular failure with normal ejection fraction due to valvular heart disease","Disorder","Standard","03/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163130","1204462004","Left ventricular failure with sepsis","Disorder","Standard","03/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4185565","44088000","Low cardiac output syndrome","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4103448","25544003","Low output heart failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3656094","871617000","Low output heart failure due to and following Fontan operation","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","316994","83105008","Malignant hypertensive heart disease with congestive heart failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163128","1204460007","Myocardial dysfunction with sepsis","Disorder","Standard","03/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4172864","276514007","Neonatal cardiac failure","Disorder","Standard","01/30/2002","12/30/2099","313","313","237","237","Condition","SNOMED",""
"","36716748","722919003","Neonatal cardiac failure due to decreased left ventricular output","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37110330","724550005","Neonatal cardiac failure due to pulmonary overperfusion","Disorder","Standard","07/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37167218","1264003007","Postcardiotomy acute right ventricular failure","Disorder","Standard","02/27/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","312383","62377009","Postpartum cardiomyopathy","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4141124","33644002","Postvalvulotomy syndrome","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","764873","7391000175102","Reduced ejection fraction co-occurrent and due to acute heart failure","Disorder","Standard","08/31/2016","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","764871","7371000175103","Reduced ejection fraction co-occurrent and due to acute on chronic heart failure","Disorder","Standard","08/31/2016","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","764872","7381000175100","Reduced ejection fraction co-occurrent and due to chronic heart failure","Disorder","Standard","08/31/2016","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4199500","314206003","Refractory heart failure","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4195785","44313006","Right heart failure secondary to left heart failure","Disorder","Standard","01/30/2002","12/30/2099","412","412","154","154","Condition","SNOMED",""
"","4273632","367363000","Right ventricular failure","Disorder","Standard","01/30/2002","12/30/2099","3,594","23,337","1,619","8,332","Condition","SNOMED",""
"","37163264","1208846006","Right ventricular failure due to pulmonary disease","Disorder","Standard","04/29/2022","12/30/2099","0","17","0","13","Condition","SNOMED",""
"","37163266","1208848007","Right ventricular failure due to pulmonary vascular disease","Disorder","Standard","04/29/2022","12/30/2099","0","9,177","0","2,747","Condition","SNOMED",""
"","37163268","1208850004","Right ventricular failure due to right ventricular infarction","Disorder","Standard","04/29/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163261","1208843003","Right ventricular failure due to valvular heart disease","Disorder","Standard","04/29/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37163135","1204468000","Right ventricular failure with sepsis","Disorder","Standard","03/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","35615055","15964701000119109","Saddle embolus of pulmonary artery with acute cor pulmonale","Disorder","Standard","07/30/2018","12/30/2099","2,332","2,332","495","495","Condition","SNOMED",""
"","44784442","698594003","Symptomatic congestive heart failure","Disorder","Standard","01/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","443580","417996009","Systolic heart failure","Disorder","Standard","01/30/2006","12/30/2099","46,765","261,132","12,383","61,067","Condition","SNOMED",""
"","43530642","120871000119108","Systolic heart failure stage B","Disorder","Standard","02/28/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","36717359","15629641000119107","Systolic heart failure stage B due to ischemic cardiomyopathy","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43020421","120861000119102","Systolic heart failure stage C","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","36712929","15629741000119102","Systolic heart failure stage C due to ischemic cardiomyopathy","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43021840","120851000119104","Systolic heart failure stage D","Disorder","Standard","01/30/2013","12/30/2099","0","0","0","0","Condition","SNOMED",""
