"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","4100857","190966007","Extreme obesity with alveolar hypoventilation","Disorder","Standard","01/30/2002","12/30/2099","3,586,040","3,586,040","600,290","600,290","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4160821","290439001","Familial obesity","Disorder","Standard","01/30/2002","12/30/2099","40","40","20","20","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4029277","238135003","Fat pad syndrome","Disorder","Standard","01/30/2002","12/30/2099","178,250","234,870","87,170","120,550","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4029276","238134004","Generalized obesity","Disorder","Standard","01/30/2002","12/30/2099","1,900","1,900","880","880","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37166819","1260139006","Genetic non-syndromic obesity","Disorder","Standard","12/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4029900","238133005","Gynecoid obesity","Disorder","Standard","01/30/2002","12/30/2099","10","10","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36717154","721231007","Hydrocephalus with obesity and hypogonadism syndrome","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4005991","111036000","Hyperinsulinar obesity","Disorder","Standard","01/30/2002","12/30/2099","2,770","2,770","750","750","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4163032","293481008","Hyperplastic-hypertrophic obesity","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4185912","414438005","Hyperplastic obesity","Disorder","Standard","01/30/2005","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4171147","295509007","Hypertrophic obesity","Disorder","Standard","01/30/2002","12/30/2099","10","10","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4177337","5036006","Hypogonadal obesity","Disorder","Standard","01/30/2002","12/30/2099","40","40","20","20","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4220527","82793005","Hypothalamic obesity","Disorder","Standard","01/30/2002","12/30/2099","120","140","20","20","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4203289","53146006","Hypothyroid obesity","Disorder","Standard","01/30/2002","12/30/2099","100","100","50","50","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","35622038","763350002","Intellectual disability, obesity, brain malformation, facial dysmorphism syndrome","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36674490","774102003","Intellectual disability, obesity, prognathism, eye and skin anomalies syndrome","Disorder","Standard","01/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36674893","770750002","Intellectual disability, seizures, macrocephaly, obesity syndrome","Disorder","Standard","01/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4171317","294493008","Lifelong obesity","Disorder","Standard","01/30/2002","12/30/2099","20","20","20","20","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","438731","270486005","Localized adiposity","Disorder","Standard","01/30/2002","12/30/2099","1,004,210","1,239,080","511,710","632,260","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37208175","461341000124106","Lower body obesity","Disorder","Standard","02/28/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37164247","1229946007","MAGEL2-related Prader-Willi-like syndrome","Disorder","Standard","05/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","42872398","171000119107","Maternal obesity complicating pregnancy, childbirth and the puerperium, antepartum","Disorder","Standard","07/30/2012","12/30/2099","11,188,450","11,188,450","2,534,940","2,534,940","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4216214","80660001","Mauriac's syndrome","Disorder","Standard","01/30/2002","12/30/2099","40","40","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36716144","722037004","MEHMO syndrome","Disorder","Standard","01/30/2017","12/30/2099","10","10","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37110069","724137002","MOMO syndrome","Disorder","Standard","07/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","434005","238136002","Morbid obesity","Disorder","Standard","01/30/2002","12/30/2099","95,340,960","98,927,000","19,866,750","20,467,040","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37395980","715628009","MORM syndrome","Disorder","Standard","07/30/2016","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","433736","414916001","Obesity","Disorder","Standard","01/30/2005","12/30/2099","144,370,020","259,707,970","44,139,900","70,427,970","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4212443","414917005","Obesity by adipocyte growth pattern","Disorder","Standard","01/30/2005","12/30/2099","0","10","0","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4215969","414919008","Obesity by contributing factors","Disorder","Standard","01/30/2005","12/30/2099","20","8,440","10","2,100","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4189665","414920002","Obesity by fat distribution pattern","Disorder","Standard","01/30/2005","12/30/2099","140","1,249,060","80","636,960","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36716555","722596001","Obesity caused by energy imbalance","Disorder","Standard","01/30/2017","12/30/2099","114,980","114,980","32,800","32,800","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36717199","722051004","Obesity, colitis, hypothyroidism, cardiac hypertrophy, developmental delay syndrome","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37204685","783549006","Obesity due to CEP19 deficiency","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37206117","785722006","Obesity due to leptin receptor gene deficiency","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37397209","717269008","Obesity due to melanocortin 4 receptor deficiency","Disorder","Standard","07/30/2016","12/30/2099","10","10","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37162364","1187531009","Obesity due to pituitary disease","Disorder","Standard","01/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36716151","722053001","Obesity due to prohormone convertase I deficiency","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37204815","783719006","Obesity due to SIM1 deficiency","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37311904","788996008","Obesity in adolescence","Disorder","Standard","01/30/2020","12/30/2099","170","170","110","110","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","45757112","10750551000119100","Obesity in mother complicating childbirth","Disorder","Standard","07/30/2014","12/30/2099","1,052,170","1,052,170","936,060","936,060","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4183240","298464002","Obesity of endocrine origin","Disorder","Standard","01/30/2002","12/30/2099","20","3,160","10","910","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4093860","248312008","Peripheral obesity","Disorder","Standard","01/30/2002","12/30/2099","30","40","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37163354","1208987006","PHIP-related behavioral problems, intellectual disability, obesity, dysmorphic features syndrome","Disorder","Standard","03/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36674827","770680004","Prader-Willi-like syndrome","Disorder","Standard","01/30/2019","12/30/2099","50","50","10","10","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","3199162","25630001000004106","Pregnancy complicated by obesity","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","45771307","702949005","Proopiomelanocortin deficiency syndrome","Disorder","Standard","07/30/2014","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36676689","773663004","Rapid-onset childhood obesity, hypothalamic dysfunction, hypoventilation, autonomic dysregulation syndrome","Disorder","Standard","01/30/2019","12/30/2099","20","20","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37204691","783556000","Severe early-onset obesity insulin resistance syndrome due to SH2B1 deficiency","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37018860","83911000119104","Severe obesity","Disorder","Standard","01/30/2016","12/30/2099","28,300","28,300","14,270","14,270","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","42539192","15750121000119108","Severe obesity complicating pregnancy","Disorder","Standard","01/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37164244","1229943004","SIM1-related Prader-Willi-like syndrome","Disorder","Standard","05/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4217557","415530009","Simple obesity","Disorder","Standard","01/30/2005","12/30/2099","642,700","642,700","396,130","396,130","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37166818","1260134001","Spastic paraplegia, intellectual disability, nystagmus, obesity syndrome","Disorder","Standard","12/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","4211019","57337005","Steatopygia","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36714072","719160009","Syndromic X-linked intellectual disability type 7","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","36714548","719834005","Wilson Turner syndrome","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
"","37165655","1255335006","X-linked intellectual disability, short stature, overweight syndrome","Disorder","Standard","10/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Obesity'"">1"
