"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","609070","368541000119101","Cheiroarthropathy due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","45773688","96441000119101","Chronic kidney disease due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","555","2,600","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45773576","90721000119101","Chronic kidney disease stage 1 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45769901","90731000119103","Chronic kidney disease stage 2 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45771075","90741000119107","Chronic kidney disease stage 3 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","745","745","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45769902","90751000119109","Chronic kidney disease stage 4 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45769903","90761000119106","Chronic kidney disease stage 5 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45769837","72141000119104","Chronic ulcer of skin due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","609191","16891191000119108","Coronary artery disease due to type 1 diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","35626765","770098001","Cranial nerve palsy due to type 1 diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of nervous system due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45769832","72021000119109","Dermopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","75,162","75,162","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","37174264","721111000124107","Diabetes mellitus type 1 stage 1","Disorder","Standard","08/31/2023","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitus'"">1"
"","37174265","721121000124104","Diabetes mellitus type 1 stage 2","Disorder","Standard","08/31/2023","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitus'"">1"
"","37174270","721201000124104","Diabetes mellitus type 1 stage 3","Disorder","Standard","08/31/2023","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitus'"">1"
"","45757674","31321000119102","Diabetes mellitus type 1 without retinopathy","Disorder","Standard","01/30/2015","12/30/2099","279","279","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitus'"">1"
"","37396268","716020005","Diabetic embryopathy","Disorder","Standard","07/30/2016","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","435216","420868002","Disorder due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","6,706,780","47,761,297","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","42538169","739681000","Disorder of eye due to type 1 diabetes mellitus","Disorder","Standard","01/30/2018","12/30/2099","3,518,238","5,938,341","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","42535539","368521000119107","Disorder of nerve co-occurrent and due to type 1 diabetes mellitus","Disorder","Standard","01/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitusDisorder of nervous system due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">3"
"","377821","421468001","Disorder of nervous system due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","7,151,503","9,430,904","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","37016353","368551000119104","Dyslipidemia due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","409","409","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","45769904","90771000119100","End stage renal disease on dialysis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","300","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","43531565","691000119103","Erectile dysfunction due to type 1 diabetes mellitus","Disorder","Standard","08/31/2012","12/30/2099","425","425","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","766252","OMOP5181807","Exacerbation of type 1 diabetes mellitus","Disorder","Standard","07/11/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitus'"">1"
"","4221344","420486006","Exudative maculopathy due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","37163452","1217068008","Fulminant type 1 diabetes mellitus","Disorder","Standard","04/29/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Type 1 diabetes mellitus'"">1"
"","4223303","420825003","Gangrene due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","81,345","81,345","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","37017429","713702000","Gastroparesis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","2,734","2,734","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of nervous system due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","765533","60981000119103","Glaucoma due to diabetes mellitus type 1","Disorder","Standard","02/29/2016","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","37016348","367991000119101","Hyperglycemia due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","11,915,078","11,915,078","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","45757432","137941000119106","Hyperlipidemia due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","692","692","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","443592","428896009","Hyperosmolality due to uncontrolled type 1 diabetes mellitus","Disorder","Standard","01/30/2008","12/30/2099","81,711","81,711","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","201531","190330002","Hyperosmolar coma due to type 1 diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","72,175","72,175","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of nervous system due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","42535540","368561000119102","Hyperosmolarity due to type 1 diabetes mellitus","Disorder","Standard","01/30/2018","12/30/2099","0","153,886","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","45757393","128001000119105","Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45771067","71701000119105","Hypertension in chronic kidney disease due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","300","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Renal disorder due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45769876","84371000119108","Hypoglycemia due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","1,103,918","1,133,568","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","4228112","421437000","Hypoglycemic coma due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","27,457","27,457","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of nervous system due to type 1 diabetes mellitusDisorder due to type 1 diabetes mellitus'"">2"
"","45757362","120711000119108","Hypoglycemic unawareness due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","2,193","2,193","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","601159","367211000119103","Inflammatory dermatosis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder due to type 1 diabetes mellitus'"">1"
"","4047906","23045005","Insulin dependent diabetes mellitus type 1A","Disorder","Standard","01/30/2002","12/30/2099","641","641","0","0","Condition","SNOMED",""
"","4102018","28032008","Insulin dependent diabetes mellitus type 1B","Disorder","Standard","01/30/2002","12/30/2099","1,760","1,760","0","0","Condition","SNOMED",""
"","36717215","722454003","Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45757073","104941000119109","Ischemia of retina due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37165632","1255271005","Juvenile-onset diabetes mellitus, central and peripheral neurodegeneration syndrome","Disorder","Standard","10/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","439770","420270002","Ketoacidosis due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","3,340,341","3,435,792","0","0","Condition","SNOMED",""
"","4224254","421075007","Ketoacidotic coma due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","95,451","95,451","0","0","Condition","SNOMED",""
"","4145827","426875007","Latent autoimmune diabetes mellitus in adult","Disorder","Standard","07/30/2007","12/30/2099","16,361","16,361","0","0","Condition","SNOMED",""
"","4143857","427571000","Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus","Disorder","Standard","07/30/2007","12/30/2099","12,501","12,501","0","0","Condition","SNOMED",""
"","35626069","769219006","Macular edema due to type 1 diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","0","100","0","0","Condition","SNOMED",""
"","45757535","18521000119106","Microalbuminuria due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","498","704","0","0","Condition","SNOMED",""
"","37016179","138881000119106","Mild nonproliferative retinopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","513,476","513,476","0","0","Condition","SNOMED",""
"","609102","16745891000119105","Mild nonproliferative retinopathy of left eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","609100","16745611000119102","Mild nonproliferative retinopathy of right eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43530660","1571000119104","Mixed hyperlipidemia due to type 1 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","227","227","0","0","Condition","SNOMED",""
"","37016180","138891000119109","Moderate nonproliferative retinopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","228,561","228,561","0","0","Condition","SNOMED",""
"","603318","16697421000119103","Moderate nonproliferative retinopathy of left eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","603319","16697471000119102","Moderate nonproliferative retinopathy of right eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4225055","420918009","Mononeuropathy due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","110,562","110,562","0","0","Condition","SNOMED",""
"","37162627","1196923000","Neovascular glaucoma due to diabetes mellitus type 1","Disorder","Standard","02/27/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45769829","71721000119101","Nephrotic syndrome due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","45769830","71771000119100","Neuropathic arthropathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","80,059","80,059","0","0","Condition","SNOMED",""
"","37312218","789542009","Neuropathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2020","12/30/2099","0","2,084,318","0","0","Condition","SNOMED",""
"","45763583","60961000119107","Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","92,536","834,673","0","0","Condition","SNOMED",""
"","609097","16745211000119100","Nonproliferative retinopathy of left eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","609108","16746741000119102","Nonproliferative retinopathy of right eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45769834","72041000119103","Osteomyelitis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","36713094","31211000119101","Peripheral angiopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2017","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","318712","421365002","Peripheral circulatory disorder due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","2,520,719","2,520,919","0","0","Condition","SNOMED",""
"","37018566","71791000119104","Peripheral neuropathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","8,770","1,561,745","0","0","Condition","SNOMED",""
"","4222687","421305000","Persistent microalbuminuria due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","206","206","0","0","Condition","SNOMED",""
"","4222553","420514000","Persistent proteinuria due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","728","934","0","0","Condition","SNOMED",""
"","37017431","713705003","Polyneuropathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","1,349,853","1,349,853","0","0","Condition","SNOMED",""
"","3194119","29680001000004109","Poorly controlled type 1 diabetes","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","3198350","10100001000004109","Poorly controlled type I diabetes with circulatory disorder","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","3196797","10110001000004106","Poorly controlled type I diabetes with complication","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","3192955","10130001000004101","Poorly controlled type I diabetes with neuropathy","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","3192052","10120001000004103","Poorly controlled type I diabetes with renal complication","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","4063042","199229001","Pre-existing type 1 diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","16,265","697,936","0","0","Condition","SNOMED",""
"","43531008","609564002","Pre-existing type 1 diabetes mellitus in pregnancy","Disorder","Standard","07/30/2013","12/30/2099","681,671","681,671","0","0","Condition","SNOMED",""
"","43531009","609566000","Pregnancy and type 1 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","3,018","684,689","0","0","Condition","SNOMED",""
"","45763584","60971000119101","Proliferative retinopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","858,560","858,560","0","0","Condition","SNOMED",""
"","609115","16747741000119100","Proliferative retinopathy of left eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","609118","16748741000119101","Proliferative retinopathy of right eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45757604","243421000119104","Proteinuria due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","282","1,814","0","0","Condition","SNOMED",""
"","200687","421893009","Renal disorder due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","5,780,159","5,784,573","0","0","Condition","SNOMED",""
"","45757266","109171000119104","Retinal edema due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","300","0","0","Condition","SNOMED",""
"","4227210","420789003","Retinopathy due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","668,102","2,374,620","0","0","Condition","SNOMED",""
"","45770986","706894000","Retinopathy due to unstable diabetes mellitus type 1","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","45771533","82581000119105","Rubeosis iridis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","45773567","102781000119107","Sensory neuropathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","45769833","72031000119107","Severe malnutrition due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","765373","138901000119108","Severe nonproliferative retinopathy due to diabetes mellitus type 1","Disorder","Standard","02/29/2016","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","609110","16746941000119104","Severe nonproliferative retinopathy of left eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","609113","16747341000119101","Severe nonproliferative retinopathy of right eye due to diabetes mellitus type 1","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","46269764","10656231000119100","Skin ulcer of toe due to diabetes mellitus type 1","Disorder","Standard","07/30/2015","12/30/2099","180","180","0","0","Condition","SNOMED",""
"","1340528","OMOP5166183","Slowly progressive insulin dependent diabetes mellitus type 1A","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension",""
"","4143689","426907004","Small vessel disease due to type 1 diabetes mellitus","Disorder","Standard","07/30/2007","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","45769873","82571000119107","Traction detachment of retina due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","12,785","12,785","0","0","Condition","SNOMED",""
"","201254","46635009","Type 1 diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","83,363,367","104,342,326","0","0","Condition","SNOMED",""
"","4099215","190372001","Type 1 diabetes mellitus maturity onset","Disorder","Standard","01/30/2002","12/30/2099","300","300","0","0","Condition","SNOMED",""
"","4152858","314893005","Type 1 diabetes mellitus with arthropathy","Disorder","Standard","01/30/2002","12/30/2099","36,045","116,104","0","0","Condition","SNOMED",""
"","443412","313435000","Type 1 diabetes mellitus without complication","Disorder","Standard","01/30/2002","12/30/2099","20,152,256","20,152,256","0","0","Condition","SNOMED",""
"","4099214","190368000","Type 1 diabetes mellitus with ulcer","Disorder","Standard","01/30/2002","12/30/2099","106,008","106,008","0","0","Condition","SNOMED",""
"","45766051","703137001","Type I diabetes mellitus in remission","Disorder","Standard","07/30/2014","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","45757507","164881000119109","Ulcer of foot due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","201","481","0","0","Condition","SNOMED",""
"","45769892","87491000119107","Ulcer of forefoot due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","37312201","789571005","Ulcer of heel due to type 1 diabetes mellitus","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45770902","110141000119100","Ulcer of lower limb due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","740,353","741,034","0","0","Condition","SNOMED",""
"","37312200","789572003","Ulcer of midfoot due to type 1 diabetes mellitus","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45757074","104951000119106","Vitreous hemorrhage due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","4322638","70694009","Wolfram syndrome","Disorder","Standard","01/30/2002","12/30/2099","300","300","0","0","Condition","SNOMED",""
"","37168689","1285518004","Wolfram syndrome type 1","Disorder","Standard","06/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37168690","1285519007","Wolfram syndrome type 2","Disorder","Standard","06/29/2023","12/30/2099","0","0","0","0","Condition","SNOMED",""
