"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","762934","433911000124103","Cerebral infarction due to posterior cerebral artery occlusion","Disorder","Standard","02/28/2013","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","43531607","99451000119105","Cerebral infarction due to stenosis of carotid artery","Disorder","Standard","07/30/2013","12/30/2099","2,198","2,198","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","35610085","1089421000000105","Cerebral infarction due to stenosis of cerebral artery","Disorder","Standard","03/31/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","46270381","293831000119105","Cerebral infarction due to stenosis of precerebral artery","Disorder","Standard","07/30/2015","12/30/2099","0","522","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4110192","195189003","Cerebral infarction due to thrombosis of cerebral arteries","Disorder","Standard","01/30/2002","12/30/2099","38,659,261","39,391,585","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","45767658","705130002","Cerebral infarction due to thrombosis of middle cerebral artery","Disorder","Standard","01/30/2015","12/30/2099","732,324","732,324","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","44782773","34191000119104","Cerebral infarction due to vertebral artery occlusion","Disorder","Standard","01/30/2014","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","46270380","293811000119100","Cerebral infarction due to vertebral artery stenosis","Disorder","Standard","07/30/2015","12/30/2099","222","222","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37110678","724993002","Cerebral ischemic stroke due to occlusion of extracranial large artery","Disorder","Standard","07/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37110679","724994008","Cerebral ischemic stroke due to stenosis of extracranial large artery","Disorder","Standard","07/30/2017","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","441874","71444005","Cerebral thrombosis","Disorder","Standard","01/30/2002","12/30/2099","588,737","589,137","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4045741","230703006","Dysarthria-clumsy hand syndrome","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4046362","230706003","Hemorrhagic cerebral infarction","Disorder","Standard","01/30/2002","12/30/2099","20,162","20,562","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37169804","1163482004","Hemorrhagic cerebral infarction caused by Aspergillus","Disorder","Standard","09/29/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37166871","1260271009","Hemorrhagic cerebral infarction due to hypertension","Disorder","Standard","01/30/2023","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4131383","413102000","Infarction of basal ganglia","Disorder","Standard","07/30/2004","12/30/2099","3,143","3,143","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4116315","302902003","Infarction of optic chiasm","Disorder","Standard","01/30/2002","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4046237","230523009","Infarction of optic radiation","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4043567","230518009","Infarction of optic tract","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4119140","302904002","Infarction of visual cortex","Disorder","Standard","01/30/2002","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4043731","230692004","Infarction - precerebral","Disorder","Standard","01/30/2002","12/30/2099","3,343,973","4,627,975","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","40479572","441526008","Infarct of cerebrum due to iatrogenic cerebrovascular accident","Disorder","Standard","07/30/2009","12/30/2099","406,923","406,923","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","439847","1386000","Intracranial hemorrhage","Disorder","Standard","01/30/2002","12/30/2099","2,449,252","41,887,475","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4045740","230702001","Lacunar ataxic hemiparesis","Disorder","Standard","01/30/2002","12/30/2099","200","300","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","42535466","292861000119106","Lacunar ataxic hemiparesis of left dominant side","Disorder","Standard","01/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","42535523","330411000119109","Lacunar ataxic hemiparesis of left nondominant side","Disorder","Standard","01/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","42535465","292851000119109","Lacunar ataxic hemiparesis of right dominant side","Disorder","Standard","01/30/2018","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","42535524","330421000119102","Lacunar ataxic hemiparesis of right nondominant side","Disorder","Standard","01/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4046360","230698000","Lacunar infarction","Disorder","Standard","01/30/2002","12/30/2099","121,008","159,045","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4141405","307766002","Left sided cerebral infarction","Disorder","Standard","01/30/2002","12/30/2099","3,257","3,257","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37164462","1231168008","Malignant middle cerebral artery syndrome","Disorder","Standard","06/29/2022","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral artery occlusionCerebral infarction'"">2"
"","4046090","230287006","Mixed cortical and subcortical vascular dementia","Disorder","Standard","01/30/2002","12/30/2099","38,639","38,639","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37116473","733199002","Multifocal cerebral infarction due to and following procedure on cardiovascular system","Disorder","Standard","07/30/2017","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","379778","56267009","Multi-infarct dementia","Disorder","Standard","01/30/2002","12/30/2099","63,895","71,344","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","37395562","106021000119105","Multi-infarct dementia due to atherosclerosis","Disorder","Standard","07/30/2016","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","377254","70936005","Multi-infarct dementia, uncomplicated","Disorder","Standard","01/30/2002","12/30/2099","3,680","3,680","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","444091","10349009","Multi-infarct dementia with delirium","Disorder","Standard","01/30/2002","12/30/2099","498","498","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","443790","25772007","Multi-infarct dementia with delusions","Disorder","Standard","01/30/2002","12/30/2099","1,281","1,281","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","443864","14070001","Multi-infarct dementia with depression","Disorder","Standard","01/30/2002","12/30/2099","1,790","1,790","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","763009","434881000124100","Multiple and bilateral precerebral arterial occlusion with infarction","Disorder","Standard","08/31/2013","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","762708","430851000124104","Multiple and bilateral precerebral artery stenosis with infarction","Disorder","Standard","08/31/2012","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4145897","307363008","Multiple lacunar infarcts","Disorder","Standard","01/30/2002","12/30/2099","4,006","4,006","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4077086","276219001","Occipital cerebral infarction","Disorder","Standard","01/30/2002","12/30/2099","4,280","4,280","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","765907","433941000124104","Occlusion and stenosis of middle cerebral artery with infarction","Disorder","Standard","02/28/2013","12/30/2099","124","124","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral artery occlusionCerebral infarction'"">2"
"","4046359","230695002","Partial anterior cerebral circulation infarction","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4298750","384993003","Periventricular hemorrhagic venous infarct","Disorder","Standard","01/30/2003","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4129534","237701005","Pituitary apoplexy","Disorder","Standard","01/30/2002","12/30/2099","1,432","1,432","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4319146","95830009","Pituitary infarction","Disorder","Standard","01/30/2002","12/30/2099","100","1,532","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4043732","230708002","Posterior cerebral circulation hemorrhagic infarction","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4045737","230699008","Pure motor lacunar infarction","Disorder","Standard","01/30/2002","12/30/2099","21,932","21,932","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4046361","230701008","Pure sensorimotor lacunar infarction","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4045738","230700009","Pure sensory lacunar infarction","Disorder","Standard","01/30/2002","12/30/2099","9,491","9,491","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4146185","307767006","Right sided cerebral infarction","Disorder","Standard","01/30/2002","12/30/2099","3,374","3,374","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","3179950","21630001000004107","Right subthalamic lacunar stroke","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","36717605","723082006","Silent cerebral infarct","Disorder","Standard","01/30/2017","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","43530727","291571000119106","Spontaneous cerebral hemorrhage","Disorder","Standard","07/30/2013","12/30/2099","5,761,785","8,957,825","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4148906","270907008","Spontaneous subarachnoid hemorrhage","Disorder","Standard","01/30/2002","12/30/2099","2,707,740","2,707,740","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","432923","21454007","Subarachnoid hemorrhage","Disorder","Standard","01/30/2002","12/30/2099","3,682,155","8,500,692","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","3185378","256111000004105","Temporal lobe cerebral infarction","Clinical Finding","Standard","08/14/2019","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4142739","427296003","Thalamic infarction","Disorder","Standard","07/30/2007","12/30/2099","6,485","6,485","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4046358","230694003","Total anterior cerebral circulation infarction","Disorder","Standard","01/30/2002","12/30/2099","100","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
"","4046089","230285003","Vascular dementia of acute onset","Disorder","Standard","01/30/2002","12/30/2099","6,967","6,967","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Cerebral infarction'"">1"
