"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","601162","368431000119106","Chronic kidney disease stage 2 due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","45769901","90731000119103","Chronic kidney disease stage 2 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","43531566","741000119101","Chronic kidney disease stage 2 due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","7,400","7,725","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitusDisorder due to type 2 diabetes mellitus'"">2"
"","601163","368441000119102","Chronic kidney disease stage 3 due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","45771075","90741000119107","Chronic kidney disease stage 3 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","745","745","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","43531653","731000119105","Chronic kidney disease stage 3 due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","21,442","21,762","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitusDisorder due to type 2 diabetes mellitus'"">2"
"","601164","368451000119100","Chronic kidney disease stage 4 due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","45769902","90751000119109","Chronic kidney disease stage 4 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","43531577","721000119107","Chronic kidney disease stage 4 due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","6,684","6,888","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitusDisorder due to type 2 diabetes mellitus'"">2"
"","601165","368461000119103","Chronic kidney disease stage 5 due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","45769903","90761000119106","Chronic kidney disease stage 5 due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitus'"">1"
"","43531562","711000119100","Chronic kidney disease stage 5 due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","548","748","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of kidney due to diabetes mellitusDisorder due to type 2 diabetes mellitus'"">2"
"","35626764","770097006","Clinically significant macular edema due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","0","996,116","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of eye due to diabetes mellitus'"">1"
"","35626072","769222008","Clinically significant macular edema of left eye due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of eye due to diabetes mellitus'"">1"
"","35626071","769221001","Clinically significant macular edema of right eye due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","200","200","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Disorder of eye due to diabetes mellitus'"">1"
"","443735","420662003","Coma due to diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","883,547","3,056,395","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4221933","420996007","Coma due to malnutrition-related diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","822","822","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coma due to diabetes mellitus'"">1"
"","37309630","16891151000119103","Coronary artery disease due to type 2 diabetes mellitus","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45769894","87921000119104","Cranial nerve palsy due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","3655914","870421009","Cystoid macular edema due to diabetes mellitus","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","43531616","1531000119102","Dermopathy due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","1,445,778","1,446,206","0","0","Condition","SNOMED",""
"","45757474","1481000119100","Diabetes mellitus type 2 without retinopathy","Disorder","Standard","08/31/2014","12/30/2099","46,997","46,997","0","0","Condition","SNOMED",""
"","36684827","368101000119109","Diabetes mellitus type 2 with periodontal disease","Disorder","Standard","08/31/2018","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","35625719","768794008","Diabetic cataract of bilateral eyes","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4137220","425455002","Diabetic glomerulonephritis","Disorder","Standard","07/30/2007","12/30/2099","86,259","86,259","0","0","Condition","SNOMED",""
"","37018912","368591000119109","Diabetic hand syndrome due to type 2 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","4164175","399868002","Diabetic intraretinal microvascular anomaly","Disorder","Standard","07/30/2003","12/30/2099","200","1,799","0","0","Condition","SNOMED",""
"","37163711","1217674007","Diabetic neurotrophic keratitis","Disorder","Standard","05/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4151453","314537004","Diabetic optic papillopathy","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","44805628","775841000000109","Diabetic retinopathy detected by national screening programme","Disorder","Standard","03/31/2011","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4199039","314010006","Diffuse exudative maculopathy due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","4243625","38046004","Diffuse glomerulosclerosis of kidney due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","443732","422014003","Disorder due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","43,042,759","465,029,864","0","0","Condition","SNOMED",""
"","443767","25093002","Disorder of eye due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","1,135,326","86,609,317","0","0","Condition","SNOMED",""
"","4224419","421256007","Disorder of eye due to malnutrition related diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","558","558","0","0","Condition","SNOMED",""
"","42538169","739681000","Disorder of eye due to type 1 diabetes mellitus","Disorder","Standard","01/30/2018","12/30/2099","3,518,238","5,938,341","0","0","Condition","SNOMED",""
"","443733","422099009","Disorder of eye due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","24,851,293","45,584,367","0","0","Condition","SNOMED",""
"","192279","127013003","Disorder of kidney due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","2,884,255","109,781,177","0","0","Condition","SNOMED",""
"","609309","368201000119100","Disorder of kidney due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","35626088","769245002","Disorder of left macula due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","200","1,782","0","0","Condition","SNOMED",""
"","4334884","232020009","Disorder of macula due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","26,976","13,660,100","0","0","Condition","SNOMED",""
"","3655235","860721006","Disorder of macula of bilateral eyes due to diabetes mellitus","Disorder","Standard","07/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","376065","421326000","Disorder of nervous system due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","88,717,692","122,480,074","0","0","Condition","SNOMED",""
"","35626087","769244003","Disorder of right macula due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","200","1,984","0","0","Condition","SNOMED",""
"","43531564","761000119102","Dyslipidemia due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","152,031","152,131","0","0","Condition","SNOMED",""
"","45757280","111231000119109","Dyslipidemia with high density lipoprotein below reference range and triglyceride above reference range due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","1340233","OMOP5165888","Early exacerbation of retinopathy due to diabetes mellitus","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension",""
"","601166","368471000119109","End stage renal disease on dialysis due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45769904","90771000119100","End stage renal disease on dialysis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","300","0","0","Condition","SNOMED",""
"","45769906","90791000119104","End stage renal disease on dialysis due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","294","494","0","0","Condition","SNOMED",""
"","4177050","428007007","Erectile dysfunction due to type 2 diabetes mellitus","Disorder","Standard","01/30/2008","12/30/2099","17,426","17,426","0","0","Condition","SNOMED",""
"","766253","OMOP5181808","Exacerbation of type 2 diabetes mellitus","Disorder","Standard","07/11/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension",""
"","4221344","420486006","Exudative maculopathy due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","4223463","421779007","Exudative maculopathy due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","438","438","0","0","Condition","SNOMED",""
"","4210872","314011005","Focal exudative maculopathy due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","43530690","1521000119100","Foot ulcer due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","16,023,290","16,025,967","0","0","Condition","SNOMED",""
"","4222876","421631007","Gangrene due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","1,465,263","1,465,263","0","0","Condition","SNOMED",""
"","37018728","713703005","Gastroparesis due to type 2 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","7,317","7,317","0","0","Condition","SNOMED",""
"","3655269","860798008","Glaucoma due to diabetes mellitus","Disorder","Standard","07/30/2020","12/30/2099","0","200","0","0","Condition","SNOMED",""
"","765533","60981000119103","Glaucoma due to diabetes mellitus type 1","Disorder","Standard","02/29/2016","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45772019","41911000119107","Glaucoma due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","604741","1003605004","Glaucoma suspect due to diabetes mellitus type 2","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4206115","309426007","Glomerulopathy due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","1,986","179,699","0","0","Condition","SNOMED",""
"","45772914","707221002","Glomerulosclerosis of kidney due to diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","300","800","0","0","Condition","SNOMED",""
"","4195043","312907002","High risk proliferative retinopathy due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","325","925","0","0","Condition","SNOMED",""
"","4164176","399869005","High risk proliferative retinopathy not amenable to photocoagulation due to diabetes mellitus","Disorder","Standard","07/30/2003","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","4266042","399874002","High risk proliferative retinopathy with clinically significant macula edema due to diabetes mellitus","Disorder","Standard","07/30/2003","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","4164174","399862001","High risk proliferative retinopathy without macular edema due to diabetes mellitus","Disorder","Standard","07/30/2003","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","37016349","368051000119109","Hyperglycemia due to type 2 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","90,222,537","90,223,628","0","0","Condition","SNOMED",""
"","45770880","137931000119102","Hyperlipidemia due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","17,136","17,136","0","0","Condition","SNOMED",""
"","4226238","422126006","Hyperosmolar coma due to diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","86,201","1,818,339","0","0","Condition","SNOMED",""
"","601160","367241000119104","Hyperosmolar coma due to drug induced diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37016355","368601000119102","Hyperosmolar coma due to secondary diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","12,013","12,013","0","0","Condition","SNOMED",""
"","201531","190330002","Hyperosmolar coma due to type 1 diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","72,175","72,175","0","0","Condition","SNOMED",""
"","201530","190331003","Hyperosmolar coma due to type 2 diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","1,647,850","1,647,850","0","0","Condition","SNOMED",""
"","42536603","735537007","Hyperosmolar hyperglycemic coma due to diabetes mellitus without ketoacidosis","Disorder","Standard","01/30/2018","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","4215719","395204000","Hyperosmolar non-ketotic state due to type 2 diabetes mellitus","Disorder","Standard","01/30/2003","12/30/2099","1,091","1,091","0","0","Condition","SNOMED",""
"","45757393","128001000119105","Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","45757392","127991000119101","Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","45771067","71701000119105","Hypertension in chronic kidney disease due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","300","0","0","Condition","SNOMED",""
"","45771064","71421000119105","Hypertension in chronic kidney disease due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","612","1,861","0","0","Condition","SNOMED",""
"","45757447","140131000119102","Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","325","325","0","0","Condition","SNOMED",""
"","45757446","140121000119100","Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","320","320","0","0","Condition","SNOMED",""
"","45757445","140111000119107","Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","204","204","0","0","Condition","SNOMED",""
"","45757444","140101000119109","Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","45757363","120731000119103","Hypoglycemia due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","3,775,853","3,878,312","0","0","Condition","SNOMED",""
"","45772060","119831000119106","Hypoglycemia unawareness due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","531","531","0","0","Condition","SNOMED",""
"","4226798","421725003","Hypoglycemic coma due to diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","23,893","153,078","0","0","Condition","SNOMED",""
"","4228112","421437000","Hypoglycemic coma due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","27,457","27,457","0","0","Condition","SNOMED",""
"","36714116","719216001","Hypoglycemic coma due to type 2 diabetes mellitus","Disorder","Standard","01/30/2017","12/30/2099","101,728","101,728","0","0","Condition","SNOMED",""
"","608884","15936501000119100","Inflammatory dermatosis due to type 2 diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45769875","84361000119102","Insulin reactive hypoglycemia due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","4130162","237599002","Insulin treated type 2 diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","122,055","122,055","0","0","Condition","SNOMED",""
"","4147577","310387003","Intracapillary glomerulosclerosis of kidney due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","4102176","193489006","Iritis due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","35625723","768798006","Iritis of left eye due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","35625722","768797001","Iritis of right eye due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","35626905","770324004","Ischemia of retina due to diabetes mellitus","Disorder","Standard","07/30/2018","12/30/2099","0","200","0","0","Condition","SNOMED",""
"","45757073","104941000119109","Ischemia of retina due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","45757075","104961000119108","Ischemia of retina due to type 2 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","765375","140411000119101","Ischemic ankle ulcer due to diabetes mellitus type 2","Disorder","Standard","02/29/2016","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","4210874","314014002","Ischemic maculopathy due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","200","300","0","0","Condition","SNOMED",""
