"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","46269996","11018701000119109","Coronary arteriosclerosis after percutaneous coronary angioplasty","Disorder","Standard","07/30/2015","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4175846","427919004","Coronary arteriosclerosis caused by radiation","Disorder","Standard","01/30/2008","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","37016181","139011000119104","Coronary arteriosclerosis following coronary artery bypass graft","Disorder","Standard","01/30/2016","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","609191","16891191000119108","Coronary artery disease due to type 1 diabetes mellitus","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","37309630","16891151000119103","Coronary artery disease due to type 2 diabetes mellitus","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","40481919","443502000","Coronary atherosclerosis","Disorder","Standard","01/30/2010","12/30/2099","11,727","749,080","5,990","129,340","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","3180023","9230001000004101","Coronary atherosclerosis of biologic bypass","Clinical Finding","Standard","01/27/2016","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","44806109","810681000000101","Coronary microvascular disease","Disorder","Standard","03/31/2012","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4108673","194843003","Double coronary vessel disease","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","1340292","OMOP5165947","Exacerbation of coronary arteriosclerosis","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4155962","371804009","Left main coronary artery disease","Disorder","Standard","07/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","764149","451361000124102","Lipid-rich atherosclerosis of coronary artery","Disorder","Standard","08/31/2016","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4155007","371803003","Multi vessel coronary artery disease","Disorder","Standard","07/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","36714444","719678003","Non-obstructive atherosclerosis of coronary artery","Disorder","Standard","01/30/2017","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4168972","420006002","Obliterative coronary artery disease","Disorder","Standard","01/30/2006","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","1340513","OMOP5166168","Progression of coronary arteriosclerosis","Disorder","Standard","05/05/2022","12/30/2099","0","0","0","0","Condition","OMOP Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4178622","429245005","Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty","Disorder","Standard","01/30/2008","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4161455","371805005","Significant coronary bypass graft disease","Disorder","Standard","07/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4111393","194842008","Single coronary vessel disease","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","4124682","233817007","Triple vessel disease of the heart","Disorder","Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","35615053","15960661000119107","Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft","Disorder","Standard","07/30/2018","12/30/2099","0","0","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
"","36712982","15960061000119102","Unstable angina co-occurrent and due to coronary arteriosclerosis","Disorder","Standard","01/30/2017","12/30/2099","14,552","14,552","5,781","5,781","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Coronary arteriosclerosis'"">1"
